Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
1,1.500800343465805,45.835,1.228702342072234,57.11,32.4,87.8,54.9,92.35777425765991,8.565941572189331,0.001,./models/resnet_02-0.1_check.pth
2,1.1485841536045074,59.4525,0.907778227624421,68.65,51.8,86.4,66.8,96.37583947181702,9.477840423583984,0.001,./models/resnet_02-0.1_check.pth
3,0.9805867983579636,65.5625,0.7856743442245756,72.73,53.4,92.0,75.3,98.6698567867279,8.248697996139526,0.001,./models/resnet_02-0.1_check.pth
4,0.8786609544038773,69.4675,0.7024295459778164,75.3,42.3,92.9,75.94999999999999,93.16664361953735,8.318714618682861,0.001,./models/resnet_02-0.1_check.pth
5,0.7955021619558335,72.3525,0.6792464969328608,76.88,55.9,95.0,78.8,93.64375877380371,8.34212589263916,0.001,./models/resnet_02-0.1_check.pth
6,0.7373635813236237,74.3275,0.653951627038681,78.09,58.6,93.9,76.6,92.34393048286438,8.839597940444946,0.001,./models/resnet_02-0.1_check.pth
7,0.6856711120843887,76.0825,0.5863904871951087,79.77,54.8,93.0,82.0,92.97622084617615,8.094939708709717,0.001,./models/resnet_02-0.1_check.pth
8,0.6400025142788887,77.9925,0.5663168904499505,80.74,58.9,91.9,82.85,92.39017343521118,8.39391016960144,0.001,./models/resnet_02-0.1_check.pth
9,0.6003656953215599,79.3525,0.5435410425626337,81.66,62.2,95.7,82.6,93.0766224861145,8.331847429275513,0.001,./models/resnet_02-0.1_check.pth
10,0.5659973012208939,80.48,0.5137930317356373,82.35,62.0,92.6,84.44999999999999,92.68023824691772,8.379491567611694,0.001,./models/resnet_02-0.1_check.pth
11,0.5386486913442612,80.975,0.48990183395033066,83.02,60.9,93.5,86.05000000000001,92.98660254478455,8.409322023391724,0.001,./models/resnet_02-0.1_check.pth
12,0.5068861542105675,82.47,0.4961518487229515,82.77,61.2,92.5,84.55000000000001,92.52929377555847,8.5211501121521,0.001,./models/resnet_02-0.1_check.pth
13,0.4802222876250744,83.2425,0.4891412379844977,84.01,70.9,93.6,87.05000000000001,91.8575427532196,8.574919939041138,0.001,./models/resnet_02-0.1_check.pth
14,0.4574224922478199,84.2425,0.501681682620995,83.22,72.0,94.5,81.9,92.84443473815918,8.332794189453125,0.001,./models/resnet_02-0.1_check.pth
15,0.43591433396935464,84.7,0.48339974043515926,84.05,66.3,94.2,84.75,92.86468458175659,8.393892526626587,0.001,./models/resnet_02-0.1_check.pth
16,0.4103684454619885,85.845,0.47252074843599867,84.73,66.9,93.0,89.19999999999999,93.4023129940033,8.827749252319336,0.001,./models/resnet_02-0.1_check.pth
17,0.39716920876801015,86.185,0.4741367453132003,84.44,63.4,94.8,87.0,95.24688339233398,8.70358419418335,0.001,./models/resnet_02-0.1_check.pth
18,0.3804418885499239,86.84,0.4528199453531696,85.1,65.6,93.0,87.75,94.35758948326111,8.495511770248413,0.001,./models/resnet_02-0.1_check.pth
19,0.3588959988862276,87.405,0.48410448359367186,84.64,68.9,95.4,87.0,93.10783362388611,8.879071950912476,0.001,./models/resnet_02-0.1_check.pth
20,0.35240408268272877,87.8025,0.4642358305045781,85.31,70.0,94.4,85.6,93.69005227088928,8.908428192138672,0.001,./models/resnet_02-0.1_check.pth
21,0.3327945542693138,88.4875,0.472268094372647,85.23,68.4,93.5,87.8,93.39599418640137,8.421216487884521,0.001,./models/resnet_02-0.1_check.pth
22,0.3176697597354651,88.9125,0.45080027353991503,85.84,69.8,95.4,86.95,93.98080277442932,8.46088457107544,0.001,./models/resnet_02-0.1_check.pth
23,0.304136811158061,89.2175,0.48674036268614973,85.25,70.3,96.1,89.15,93.19099497795105,8.398130655288696,0.001,./models/resnet_02-0.1_check.pth
24,0.2950481096044183,89.695,0.4897411214786555,84.95,68.2,96.7,87.05000000000001,93.51117086410522,8.436205387115479,0.001,./models/resnet_02-0.1_check.pth
25,0.28533503741025923,90.145,0.46886543549609166,85.42,72.6,94.4,85.95,93.04113507270813,8.454782724380493,0.001,./models/resnet_02-0.1_check.pth
26,0.276524960950017,90.2025,0.4735444619702681,85.59,74.1,94.9,86.8,93.29165077209473,8.478456974029541,0.001,./models/resnet_02-0.1_check.pth
27,0.26296955943405625,90.8025,0.49426734522728455,85.47,70.0,96.6,87.1,93.00050973892212,8.722203254699707,0.001,./models/resnet_02-0.1_check.pth
28,0.25786990253925324,91.0,0.4760582155336778,85.73,73.8,93.5,87.25,92.70073890686035,8.474778413772583,0.001,./models/resnet_02-0.1_check.pth
29,0.19574530297666787,93.315,0.4730195868250798,86.77,69.9,95.7,88.5,93.21969246864319,8.34483003616333,0.0005,./models/resnet_02-0.1_check.pth
30,0.17824231866374612,93.68,0.4878125391441573,86.65,70.2,94.8,88.05,93.17064213752747,8.429924011230469,0.0005,./models/resnet_02-0.1_check.pth
31,0.1651523744985461,94.315,0.48150166997052996,87.07,71.8,94.5,89.6,93.18407440185547,8.39672064781189,0.0005,./models/resnet_02-0.1_check.pth
