Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
40,0.0936913554629311,96.785,0.5502627753487493,87.1,74.9,95.5,88.65,93.61628842353821,8.886080503463745,0.00025,./models/resnet_02-0.2_check.pth
41,0.08752858927138149,97.0,0.5561826687197189,87.34,74.0,94.9,88.85,93.01151728630066,8.401465892791748,0.000125,./models/resnet_02-0.2_check.pth
42,0.08373822327787056,97.1775,0.5528839741764329,87.13,71.5,94.4,88.6,93.04149627685547,8.325579643249512,0.000125,./models/resnet_02-0.2_check.pth
43,0.08010389895513653,97.2975,0.5619188344769794,87.31,75.5,95.1,88.1,93.38122296333313,8.276669025421143,0.000125,./models/resnet_02-0.2_check.pth
44,0.08042990359347314,97.3,0.5583802987458765,87.38,75.4,94.9,89.4,92.94313716888428,8.252400875091553,0.000125,./models/resnet_02-0.2_check.pth
45,0.07492702328078449,97.4175,0.570810470844622,87.31,71.9,94.9,88.95,93.78100609779358,8.58121919631958,0.000125,./models/resnet_02-0.2_check.pth
46,0.07783705185856671,97.3275,0.554956471375279,87.42,74.6,94.3,89.1,99.27571129798889,8.917031526565552,0.000125,./models/resnet_02-0.2_check.pth
47,0.06947743231495843,97.6225,0.5676036391659423,87.47,74.5,94.3,89.1,95.00926733016968,8.691796779632568,6.25e-05,./models/resnet_02-0.2_check.pth
48,0.07350397431133315,97.5125,0.5695196703262702,87.42,72.8,95.4,88.2,95.4181878566742,8.345826148986816,6.25e-05,./models/resnet_02-0.2_check.pth
49,0.06751487295459956,97.66,0.5725381553415566,87.6,73.0,94.4,89.4,95.11343479156494,8.480572700500488,6.25e-05,./models/resnet_02-0.2_check.pth
50,0.06689395578079857,97.6825,0.5683374331164815,87.56,74.2,95.3,88.85,96.94304943084717,8.94407844543457,6.25e-05,./models/resnet_02-0.2_check.pth
