Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.2364781629562378,55.5925,1.0795041975701691,61.32,26.2,84.5,65.6,26.09580135345459,4.9288434982299805,./models/resnet_01-batch64_best.pth
2,0.8026797803878785,71.8625,1.1323728774953041,63.09,11.6,92.2,75.15,26.133277416229248,4.956941366195679,./models/resnet_01-batch64_best.pth
3,0.6093749320030213,78.765,0.6948298753067187,76.32,50.1,90.2,81.55,26.08275270462036,4.8156304359436035,./models/resnet_01-batch64_best.pth
4,0.47466194858551025,83.6,0.7085665776423967,76.64,58.9,91.1,77.1,26.10067915916443,5.060049772262573,./models/resnet_01-batch64_best.pth
5,0.3629006729364395,87.2775,0.6797387805429234,78.07,55.1,91.4,79.65,25.811687707901,4.7820024490356445,./models/resnet_01-batch64_best.pth
6,0.2650852756559849,90.77,0.8733513081908986,73.29,56.5,91.0,74.4,26.08203125,4.84455132484436,./models/resnet_01-batch64_best.pth
7,0.18430140503644943,93.635,0.9713701710674414,74.07,56.7,92.3,69.1,26.071383953094482,4.938122034072876,./models/resnet_01-batch64_best.pth
8,0.13888272380530833,95.1075,0.8186239054912974,78.33,53.9,91.0,80.9,26.078510522842407,4.957200288772583,./models/resnet_01-batch64_best.pth
9,0.10647024412751198,96.295,0.8333386758425433,79.69,62.9,92.5,80.75,25.881585121154785,5.659244537353516,./models/resnet_01-batch64_best.pth
10,0.09429861500300467,96.7025,0.8520132961451627,79.92,59.5,91.5,83.4,25.876774787902832,5.11434006690979,./models/resnet_01-batch64_best.pth
11,0.0784367133744061,97.3725,0.9403878682453162,78.19,63.0,91.9,78.6,26.082285404205322,5.1270973682403564,./models/resnet_01-batch64_best.pth
12,0.07136704898513853,97.5425,0.957883359259291,79.6,61.3,92.4,82.4,25.885696172714233,4.9096574783325195,./models/resnet_01-batch64_best.pth
13,0.06751132115609944,97.6875,1.0057839538641036,78.63,53.1,90.0,83.3,25.937682151794434,4.966672658920288,./models/resnet_01-batch64_best.pth
14,0.05330874786172062,98.1875,1.0241101918991204,79.61,70.4,94.4,78.1,25.987147092819214,5.292670249938965,./models/resnet_01-batch64_best.pth
15,0.05884636319950223,98.0,1.1329894600922514,77.74,54.9,95.5,83.65,25.931195735931396,5.185654640197754,./models/resnet_01-batch64_best.pth
16,0.05101274568596855,98.245,1.0631644754273117,78.5,54.7,92.0,83.75,26.32426428794861,5.183917284011841,./models/resnet_01-batch64_best.pth
17,0.04850186525164172,98.36,1.0489015040361578,78.74,59.9,94.2,78.85,26.460052728652954,7.396275997161865,./models/resnet_01-batch64_best.pth
18,0.043308238182589415,98.45,1.0313458812844223,79.41,52.3,91.1,84.75,25.74197506904602,5.603672504425049,./models/resnet_01-batch64_best.pth
19,0.0390596197261475,98.6725,1.1152208398576755,78.16,64.0,89.8,79.1,25.632222890853882,5.84365701675415,./models/resnet_01-batch64_best.pth
20,0.04310350240916014,98.5725,1.082049385899571,78.75,61.2,92.2,82.05000000000001,25.635968923568726,5.6053996086120605,./models/resnet_01-batch64_best.pth
