Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
1,1.5282875016212463,44.755,1.2540652477703156,55.97,19.4,83.2,59.099999999999994,97.2059543132782,9.0499427318573,0.001,./models/resnet_02-0.3_check.pth
2,1.177309586763382,58.6675,0.9758777937616784,66.15,41.9,90.5,63.199999999999996,99.14960289001465,9.315213441848755,0.001,./models/resnet_02-0.3_check.pth
3,1.0051596860170364,64.85,0.7936368637001172,72.4,43.6,90.9,75.5,99.36194062232971,9.056439638137817,0.001,./models/resnet_02-0.3_check.pth
4,0.8903814844846726,69.17,0.7339968458532145,74.21,47.5,93.4,76.3,99.65087342262268,8.890214204788208,0.001,./models/resnet_02-0.3_check.pth
5,0.815837884926796,71.605,0.7119340220817362,75.51,42.9,87.6,78.25,99.68901348114014,9.200759649276733,0.001,./models/resnet_02-0.3_check.pth
6,0.753650084066391,73.66,0.6150798829266438,78.47,61.1,93.1,77.9,99.61785840988159,8.923669576644897,0.001,./models/resnet_02-0.3_check.pth
7,0.6957490978360176,75.91,0.5947814831337609,79.45,65.3,90.2,81.25,99.63442516326904,8.99071455001831,0.001,./models/resnet_02-0.3_check.pth
8,0.6491049637436866,77.6275,0.55458467963714,81.1,62.5,93.9,84.75,99.11452841758728,9.113517761230469,0.001,./models/resnet_02-0.3_check.pth
9,0.613240629196167,78.63,0.5338840986343142,81.64,65.0,91.6,85.15,99.34050822257996,9.043152332305908,0.001,./models/resnet_02-0.3_check.pth
10,0.5842382432699204,79.8175,0.5470604535918266,81.22,66.4,92.6,80.55,99.72531151771545,8.87173843383789,0.001,./models/resnet_02-0.3_check.pth
11,0.5517958244204522,80.81,0.5095829869004579,82.48,61.6,95.2,85.8,99.7334406375885,9.078578472137451,0.001,./models/resnet_02-0.3_check.pth
12,0.5272757702112197,81.4975,0.48580491850182367,83.89,69.3,93.4,83.80000000000001,100.18799781799316,9.068316221237183,0.001,./models/resnet_02-0.3_check.pth
13,0.50050383644104,82.6225,0.4745364490503701,84.02,71.0,93.1,84.7,99.69298100471497,9.123334646224976,0.001,./models/resnet_02-0.3_check.pth
14,0.47212665532827375,83.5925,0.46290472406185806,84.53,66.5,94.7,89.5,99.83473658561707,9.360276937484741,0.001,./models/resnet_02-0.3_check.pth
15,0.44985347118973734,84.215,0.46013304620561674,84.63,71.6,95.2,85.65,99.08462619781494,8.99390459060669,0.001,./models/resnet_02-0.3_check.pth
16,0.4253230315864086,85.1175,0.4667227378222175,84.99,67.6,95.2,84.95,99.19569659233093,8.94644570350647,0.001,./models/resnet_02-0.3_check.pth
17,0.4144487722158432,85.68,0.5000101532935858,83.77,61.5,93.5,88.4,99.78050589561462,8.940473556518555,0.001,./models/resnet_02-0.3_check.pth
18,0.39200629898905753,86.2775,0.45606455128318585,85.43,66.0,94.1,88.5,99.28026294708252,8.926526546478271,0.001,./models/resnet_02-0.3_check.pth
19,0.3717542530477047,87.0775,0.4709824721199481,85.19,70.6,94.0,86.9,99.70554637908936,8.941472053527832,0.001,./models/resnet_02-0.3_check.pth
20,0.3591115529358387,87.4075,0.5480879965644053,83.47,66.1,96.3,83.05000000000001,99.73798656463623,9.157125473022461,0.001,./models/resnet_02-0.3_check.pth
21,0.3418015186458826,88.0925,0.46842521314357466,85.38,68.8,92.6,88.3,98.91265726089478,8.851617574691772,0.001,./models/resnet_02-0.3_check.pth
22,0.3295999391555786,88.6075,0.4675117070290495,85.6,71.5,95.0,86.44999999999999,99.3248963356018,8.777492046356201,0.001,./models/resnet_02-0.3_check.pth
23,0.31728952716887,88.865,0.458858715153088,85.68,69.4,94.8,87.5,99.67907547950745,8.879140615463257,0.001,./models/resnet_02-0.3_check.pth
24,0.3060041536808014,89.4825,0.4793331686365671,85.88,68.8,94.0,86.6,99.00820302963257,8.949824810028076,0.001,./models/resnet_02-0.3_check.pth
25,0.23631294554471968,91.7575,0.4447041293803287,86.83,71.5,93.7,88.8,99.68898415565491,9.342616558074951,0.0005,./models/resnet_02-0.3_check.pth
26,0.21526117621213198,92.5125,0.4527997539870399,87.07,67.0,94.3,89.44999999999999,98.85136246681213,8.914363145828247,0.0005,./models/resnet_02-0.3_check.pth
27,0.2112862544775009,92.635,0.4612306624594421,86.75,72.4,94.0,87.25,99.27242517471313,9.144007682800293,0.0005,./models/resnet_02-0.3_check.pth
28,0.19193700311630965,93.345,0.48220842572437905,86.52,68.5,93.9,88.85,99.3847496509552,8.917520999908447,0.0005,./models/resnet_02-0.3_check.pth
29,0.18240588959529996,93.63,0.48919585270891947,86.7,69.4,94.9,87.9,99.16424536705017,9.035467147827148,0.0005,./models/resnet_02-0.3_check.pth
30,0.18280801455155016,93.6925,0.48868242011795315,86.98,72.8,94.9,87.9,98.90133476257324,8.972899198532104,0.0005,./models/resnet_02-0.3_check.pth
31,0.17681333784162998,93.9175,0.49529253907491283,86.83,70.4,94.5,89.05,98.59323310852051,9.528038024902344,0.0005,./models/resnet_02-0.3_check.pth
32,0.1412415420141071,95.1125,0.4985203485022457,87.4,74.6,95.3,88.80000000000001,99.43597865104675,8.900714874267578,0.00025,./models/resnet_02-0.3_check.pth
33,0.13756005476303398,95.2375,0.5125827442600984,87.31,72.5,93.8,87.85,99.81557822227478,8.930495023727417,0.00025,./models/resnet_02-0.3_check.pth
34,0.12611274255421012,95.61,0.513979542705516,87.43,74.3,94.5,89.6,98.99367260932922,8.86647343635559,0.00025,./models/resnet_02-0.3_check.pth
35,0.1241963165814057,95.5925,0.5207741861436189,87.18,76.4,93.9,87.75,99.43866419792175,8.906861305236816,0.00025,./models/resnet_02-0.3_check.pth
36,0.12429608424603938,95.71,0.524921403567384,87.21,78.1,93.5,88.9,98.29257035255432,9.196955680847168,0.00025,./models/resnet_02-0.3_check.pth
37,0.11839121479429304,96.015,0.5255338755319454,87.51,73.8,94.9,89.19999999999999,98.61836504936218,8.894771099090576,0.00025,./models/resnet_02-0.3_check.pth
38,0.10373612717948855,96.4875,0.5364656657021986,87.39,74.5,94.5,88.75,98.30471420288086,8.82402229309082,0.000125,./models/resnet_02-0.3_check.pth
39,0.09841162405125797,96.69,0.5353843866346832,87.71,74.7,94.6,89.25,98.42807650566101,8.78227686882019,0.000125,./models/resnet_02-0.3_check.pth
40,0.09814639987330884,96.6,0.5331451687593602,87.66,77.9,93.9,88.94999999999999,98.83228540420532,8.86664605140686,0.000125,./models/resnet_02-0.3_check.pth
41,0.09168682744679972,96.8425,0.5498241155295627,87.45,75.9,94.0,88.94999999999999,99.15892124176025,8.903407573699951,0.000125,./models/resnet_02-0.3_check.pth
42,0.09140394802857191,96.8825,0.5452789535512403,87.67,76.0,93.8,89.4,98.52703499794006,9.319768905639648,0.000125,./models/resnet_02-0.3_check.pth
43,0.08893616107264533,96.915,0.5633570256290776,87.72,73.5,95.0,89.80000000000001,97.9022011756897,8.849889516830444,0.000125,./models/resnet_02-0.3_check.pth
44,0.08209606515299529,97.1525,0.5449081289292962,87.91,77.3,94.3,89.75,98.52058720588684,8.940679550170898,6.25e-05,./models/resnet_02-0.3_check.pth
45,0.07767258092886768,97.3925,0.5430123453410104,87.94,75.2,94.9,89.0,98.76618075370789,8.933154106140137,6.25e-05,./models/resnet_02-0.3_check.pth
46,0.07724794089822098,97.3825,0.5524998562253425,87.79,75.0,94.6,89.65,98.65679502487183,9.08887791633606,6.25e-05,./models/resnet_02-0.3_check.pth
47,0.07825524889444932,97.2575,0.5572933048603479,87.56,73.7,94.0,89.15,98.58534216880798,9.284200191497803,6.25e-05,./models/resnet_02-0.3_check.pth
48,0.08071055518537759,97.3175,0.5533652074155513,87.7,77.0,95.6,89.0,98.90185952186584,8.894925594329834,6.25e-05,./models/resnet_02-0.3_check.pth
49,0.07701074576592074,97.4925,0.5507316318802356,88.11,77.0,94.8,89.05000000000001,98.87017679214478,8.869434356689453,6.25e-05,./models/resnet_02-0.3_check.pth
50,0.07573928978210315,97.3575,0.5579748729373307,87.68,75.2,94.3,88.94999999999999,98.76702642440796,8.856521129608154,3.125e-05,./models/resnet_02-0.3_check.pth
