Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.6779173118114472,38.4175,1.3366506115887493,53.13,27.3,77.2,52.400000000000006,84.96518921852112,7.462355613708496,./models/resnet_01-batch32-colorjitter-lr005_best.pth
2,1.2994336236476898,53.6975,1.0979203408518539,60.51,19.2,82.9,59.05,82.79872751235962,7.789332866668701,./models/resnet_01-batch32-colorjitter-lr005_best.pth
3,1.1301335460186004,59.745,0.8924437206678878,67.88,49.6,85.9,69.05,84.21644830703735,8.060232639312744,./models/resnet_01-batch32-colorjitter-lr005_best.pth
4,0.9955105295419693,64.8875,0.8132778485171711,71.42,51.2,84.6,73.45,85.0630509853363,8.321435928344727,./models/resnet_01-batch32-colorjitter-lr005_best.pth
5,0.8936699570417405,68.66,0.7447257458735198,74.14,41.3,90.6,81.3,83.10415577888489,7.8802995681762695,./models/resnet_01-batch32-colorjitter-lr005_best.pth
6,0.8175169200181961,71.3275,0.6563435712704262,77.33,61.4,90.9,78.1,83.8550283908844,7.452801704406738,./models/resnet_01-batch32-colorjitter-lr005_best.pth
7,0.7478239366054535,74.0,0.6327332207760491,78.54,53.7,89.8,81.3,83.61860799789429,8.064990520477295,./models/resnet_01-batch32-colorjitter-lr005_best.pth
8,0.7021651927113532,75.3525,0.6008397086431234,79.53,54.3,90.8,85.5,84.89731502532959,7.449699640274048,./models/resnet_01-batch32-colorjitter-lr005_best.pth
9,0.6529660091876983,77.4025,0.6256566633241245,78.21,52.9,88.2,81.30000000000001,83.77903318405151,8.268095016479492,./models/resnet_01-batch32-colorjitter-lr005_best.pth
10,0.6248646144270897,78.145,0.5586705273820665,80.9,57.5,95.8,87.0,83.70467209815979,8.284849166870117,./models/resnet_01-batch32-colorjitter-lr005_best.pth
11,0.5856316571593284,79.62,0.5555596118346571,81.07,70.6,92.5,81.5,84.421865940094,8.083348989486694,./models/resnet_01-batch32-colorjitter-lr005_best.pth
12,0.5546118999958038,80.7775,0.5367236247720619,81.74,67.9,91.8,83.8,85.44516205787659,7.404651403427124,./models/resnet_01-batch32-colorjitter-lr005_best.pth
13,0.5278672044157982,81.635,0.529934519342483,81.96,70.3,92.2,80.65,84.86828660964966,7.724813938140869,./models/resnet_01-batch32-colorjitter-lr005_best.pth
14,0.5020814466238022,82.3875,0.5078489325863247,82.95,70.5,94.2,84.0,84.87585234642029,7.757385492324829,./models/resnet_01-batch32-colorjitter-lr005_best.pth
15,0.48459876291751863,83.0825,0.47501071957282176,83.63,64.7,92.3,86.6,85.11150336265564,7.6400251388549805,./models/resnet_01-batch32-colorjitter-lr005_best.pth
16,0.4594206876814365,83.7725,0.4782415331064607,83.82,57.7,93.7,87.19999999999999,85.63807964324951,7.990746974945068,./models/resnet_01-batch32-colorjitter-lr005_best.pth
17,0.44147846778035166,84.5475,0.4933279981693854,83.98,68.7,94.4,86.65,85.17881059646606,8.248674631118774,./models/resnet_01-batch32-colorjitter-lr005_best.pth
18,0.42165220831036565,85.125,0.50392910419999,83.94,68.9,96.0,83.5,86.7465615272522,8.451754093170166,./models/resnet_01-batch32-colorjitter-lr005_best.pth
19,0.4047048303961754,85.9,0.5188251935606139,83.75,69.5,95.0,84.35,85.14094948768616,8.008056402206421,./models/resnet_01-batch32-colorjitter-lr005_best.pth
20,0.3871594799101353,86.415,0.4802992712890807,84.59,75.2,92.3,84.65,85.50356674194336,8.251948356628418,./models/resnet_01-batch32-colorjitter-lr005_best.pth
