Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
30,0.1971821631744504,93.2125,0.4688235094946342,86.93,71.6,94.3,89.0,92.99883246421814,8.323825359344482,0.0005,./models/resnet_02-0.5_check.pth
31,0.18593767498657107,93.5875,0.4793497847955519,86.94,75.2,95.3,87.65,92.80010676383972,8.997039079666138,0.0005,./models/resnet_02-0.5_check.pth
32,0.18236275434494018,93.635,0.478468135917952,86.92,68.4,95.6,87.65,93.69762563705444,8.629714012145996,0.0005,./models/resnet_02-0.5_check.pth
33,0.1734806297518313,93.93,0.4792862871149257,86.82,66.8,95.8,88.2,93.04051280021667,8.315614700317383,0.0005,./models/resnet_02-0.5_check.pth
34,0.16498947246968745,94.25,0.5208982752261165,86.85,74.2,96.0,88.45,92.96840405464172,8.31494927406311,0.0005,./models/resnet_02-0.5_check.pth
35,0.14322558523193002,95.125,0.4799741074567833,87.8,76.9,94.9,88.80000000000001,92.85280013084412,8.590459823608398,0.00025,./models/resnet_02-0.5_check.pth
36,0.13202983564436435,95.475,0.49708801720844814,87.66,77.3,95.1,88.35,94.15859365463257,8.491909980773926,0.00025,./models/resnet_02-0.5_check.pth
37,0.12688798201084137,95.5975,0.5059392464396186,87.47,71.2,94.2,88.75,93.12022542953491,8.417113780975342,0.00025,./models/resnet_02-0.5_check.pth
38,0.11959891082979739,95.9675,0.5108398502530695,87.95,73.9,95.3,89.3,93.12618803977966,8.86383056640625,0.00025,./models/resnet_02-0.5_check.pth
39,0.11628120066467673,95.97,0.5169717790159105,87.58,72.8,95.4,89.05000000000001,93.24622869491577,8.264984130859375,0.00025,./models/resnet_02-0.5_check.pth
40,0.11404623967027291,96.0675,0.5183586409605483,88.02,76.3,95.3,88.9,92.55920171737671,7.971963405609131,0.00025,./models/resnet_02-0.5_check.pth
41,0.10315149244684726,96.45,0.5128548322763397,88.12,77.0,95.6,89.0,93.04295015335083,8.229530096054077,0.000125,./models/resnet_02-0.5_check.pth
42,0.0958895772408694,96.825,0.5254682546742587,88.0,72.3,95.5,88.8,93.05666851997375,8.48662543296814,0.000125,./models/resnet_02-0.5_check.pth
43,0.09455063039520756,96.83,0.5187841852299888,88.02,71.6,95.0,89.55,94.05259537696838,8.34122347831726,0.000125,./models/resnet_02-0.5_check.pth
44,0.08973581931851804,96.83,0.528693269654166,87.96,75.4,95.4,88.7,93.10804724693298,8.473259687423706,0.000125,./models/resnet_02-0.5_check.pth
45,0.08912799368109554,96.94,0.5312937540638174,87.92,76.6,95.3,89.4,93.25838375091553,9.038613080978394,0.000125,./models/resnet_02-0.5_check.pth
46,0.0877462015490979,97.03,0.5378624985062223,87.67,72.9,94.4,89.35,93.51580953598022,8.261187314987183,0.000125,./models/resnet_02-0.5_check.pth
47,0.08321832655677572,97.2725,0.5345907147124651,87.86,73.7,94.1,89.05,93.12159466743469,8.572518110275269,6.25e-05,./models/resnet_02-0.5_check.pth
48,0.08090395983140916,97.24,0.5313705169146575,87.83,74.6,95.2,88.65,93.19870662689209,8.34157133102417,6.25e-05,./models/resnet_02-0.5_check.pth
49,0.08146239855615423,97.16,0.5382534014144779,87.77,73.4,94.6,88.45,93.30180835723877,8.407817363739014,6.25e-05,./models/resnet_02-0.5_check.pth
50,0.07442439141757787,97.4125,0.5420645486090903,87.83,73.9,95.0,88.80000000000001,92.94424295425415,8.211012601852417,6.25e-05,./models/resnet_02-0.5_check.pth
