Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.8428004679203034,30.2875,1.896186503458023,32.92,3.2,78.0,27.15,75.60476541519165,9.112374305725098,./models_mobilenet/mobilenet_01-16_best.pth
2,1.581905985212326,42.1,1.8359290738105773,34.94,3.8,70.9,33.3,76.2363612651825,9.194586038589478,./models_mobilenet/mobilenet_01-16_best.pth
3,1.5037385795116425,45.505,1.2335682193279267,54.67,17.2,76.5,56.15,76.1358494758606,9.132887840270996,./models_mobilenet/mobilenet_01-16_best.pth
4,1.2898636784553528,53.3875,3.3702787125587466,19.17,3.7,63.5,10.2,75.8169629573822,9.066134214401245,./models_mobilenet/mobilenet_01-16_best.pth
5,1.2805911275148392,53.85,1.093948618888855,60.36,25.7,81.8,61.15,75.08924102783203,9.22854232788086,./models_mobilenet/mobilenet_01-16_best.pth
6,1.1371042558670044,59.7375,1.0514513181686402,62.87,41.5,78.6,67.2,75.85805630683899,9.57390546798706,./models_mobilenet/mobilenet_01-16_best.pth
7,1.0279972989439965,63.84,1.0712659778475762,62.45,38.5,85.8,61.55,75.93064904212952,9.096269607543945,./models_mobilenet/mobilenet_01-16_best.pth
8,0.9622900956988335,66.3425,0.8330044098138809,70.41,50.6,86.1,69.1,75.68004250526428,9.107445240020752,./models_mobilenet/mobilenet_01-16_best.pth
9,0.8908519859611989,68.775,0.8183236661970615,70.97,36.2,88.8,72.9,76.34519958496094,9.231811046600342,./models_mobilenet/mobilenet_01-16_best.pth
10,0.831282415407896,70.9175,0.7944960359573364,71.8,49.3,87.2,73.5,76.03545665740967,9.045850038528442,./models_mobilenet/mobilenet_01-16_best.pth
11,0.7882217779159546,72.6825,0.79030283421278,72.28,35.3,87.0,76.7,75.95425534248352,9.214831113815308,./models_mobilenet/mobilenet_01-16_best.pth
12,0.7982938611090183,72.105,0.8886430973529815,68.65,42.5,85.8,75.0,76.8816647529602,9.456464052200317,./models_mobilenet/mobilenet_01-16_best.pth
13,0.7404386860072613,73.92,0.8825021637618542,71.98,51.8,88.7,77.75,77.2539381980896,9.437266111373901,./models_mobilenet/mobilenet_01-16_best.pth
14,0.7196785753458739,74.7075,0.7335391243189573,74.29,56.8,91.8,75.95,76.63858103752136,9.708030700683594,./models_mobilenet/mobilenet_01-16_best.pth
15,0.6450289631664753,77.3525,0.7175890453934669,75.09,47.9,89.5,78.55,76.73908257484436,10.674171686172485,./models_mobilenet/mobilenet_01-16_best.pth
16,0.6227910018920898,78.21,0.7651391105413436,75.48,61.5,89.5,74.45,77.90359258651733,9.669622659683228,./models_mobilenet/mobilenet_01-16_best.pth
17,0.5772773827627301,79.85,0.7797023678958416,73.76,42.5,90.6,78.7,76.92526292800903,9.341288089752197,./models_mobilenet/mobilenet_01-16_best.pth
18,0.5365254364177585,81.245,0.6765082835704088,77.94,63.8,92.7,78.75,75.1120834350586,9.209779739379883,./models_mobilenet/mobilenet_01-16_best.pth
19,0.49757478965222834,82.485,0.7065023676484823,77.12,53.1,91.3,82.25,74.1667594909668,9.037405252456665,./models_mobilenet/mobilenet_01-16_best.pth
20,0.5003398270636797,82.4375,0.7537601217493415,75.81,59.0,89.1,77.6,75.47054409980774,9.564271926879883,./models_mobilenet/mobilenet_01-16_best.pth
