Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
31,0.4461901345908642,84.26,0.48973622288519203,83.67,70.2,94.1,84.75,101.39227747917175,9.67101001739502,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
32,0.43502624495625497,84.63,0.47918633080590456,84.07,66.2,92.4,85.9,100.53662586212158,10.005625247955322,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
33,0.4313524461507797,84.75,0.4790089832374844,84.13,72.1,94.7,85.30000000000001,100.54965591430664,9.572302341461182,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
34,0.4215066818296909,85.2225,0.48105877146910364,83.7,67.5,92.6,86.19999999999999,100.94950366020203,9.512647867202759,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
35,0.41064354462325575,85.39,0.49465602332839187,83.58,69.7,92.9,85.5,100.55545592308044,9.454286336898804,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
36,0.4102916315734386,85.5225,0.478237070643102,84.16,70.4,93.9,85.1,102.05566048622131,9.49433970451355,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
37,0.3877036821007729,86.2825,0.4963181488358746,84.1,60.7,94.1,88.15,100.10522484779358,9.53694200515747,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
38,0.3863836895763874,86.51,0.4880305993349883,83.94,67.0,93.9,86.25,100.34233236312866,10.526169061660767,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
39,0.3770494855225086,86.655,0.4934802740758743,83.96,62.7,93.7,87.3,101.54836511611938,10.048606872558594,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
40,0.37518904629945754,86.76,0.49457322274403165,84.3,57.7,94.9,87.1,100.65479373931885,9.41361403465271,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
41,0.3672959474861622,87.0525,0.4819547687344753,84.65,65.2,94.1,86.9,100.69804120063782,9.500615119934082,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
42,0.3561493870168924,87.4725,0.49752048125413184,84.44,71.3,94.9,86.75,99.76100945472717,9.518282413482666,0.00025,./models_mobilenet/mobilenet_01-do-0.3_best.pth
43,0.3259466689735651,88.4325,0.48020053142235397,84.78,64.0,94.4,87.9,100.48877573013306,9.473134517669678,0.000125,./models_mobilenet/mobilenet_01-do-0.3_best.pth
44,0.3108023454114795,88.81,0.48769211645919486,84.94,68.6,94.5,87.25,100.10174322128296,9.821992874145508,0.000125,./models_mobilenet/mobilenet_01-do-0.3_best.pth
45,0.3017172317951918,89.375,0.4900616589017189,84.71,66.8,94.4,88.30000000000001,100.41272306442261,9.494007349014282,0.000125,./models_mobilenet/mobilenet_01-do-0.3_best.pth
46,0.29397832789570094,89.4625,0.5035720752260555,84.48,63.0,94.1,86.5,100.39183473587036,10.223209619522095,0.000125,./models_mobilenet/mobilenet_01-do-0.3_best.pth
47,0.28981735098958017,89.6975,0.503458470460206,84.65,71.3,95.4,87.8,100.75057792663574,9.42601227760315,0.000125,./models_mobilenet/mobilenet_01-do-0.3_best.pth
48,0.2858556147754192,89.7625,0.4970188138964839,84.7,66.7,94.5,86.9,101.46748805046082,9.49738073348999,0.000125,./models_mobilenet/mobilenet_01-do-0.3_best.pth
49,0.2692968266427517,90.67,0.49135158856670125,85.12,70.3,94.9,87.0,101.19941258430481,9.52513599395752,6.25e-05,./models_mobilenet/mobilenet_01-do-0.3_best.pth
50,0.2587650407910347,90.88,0.49539505709156084,85.15,68.0,94.0,86.6,100.90674448013306,9.750407695770264,6.25e-05,./models_mobilenet/mobilenet_01-do-0.3_best.pth
