Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.6812962870688954,36.9925,2.326230686903,10.0,0.0,100.0,0.0,14.351926803588867,3.496941328048706,./models_mobilenet/mobilenet_01-256_best.pth
2,1.248345886825756,54.7275,2.4157402247190474,10.0,0.0,100.0,0.0,14.499427795410156,3.4737398624420166,./models_mobilenet/mobilenet_01-256_best.pth
3,1.0275794988984515,63.44,2.6988653510808946,10.6,0.0,99.6,0.0,14.33145022392273,3.346743106842041,./models_mobilenet/mobilenet_01-256_best.pth
4,0.8557972801718742,69.68,1.2241740673780441,57.39,45.2,75.0,56.4,14.348402500152588,3.495654582977295,./models_mobilenet/mobilenet_01-256_best.pth
5,0.7288135233198761,74.1325,1.0777989029884338,65.12,38.4,85.6,64.55,14.270596504211426,3.478102445602417,./models_mobilenet/mobilenet_01-256_best.pth
6,0.6271266840445767,77.755,1.097777296602726,67.31,32.6,89.5,70.6,14.378059148788452,3.53818678855896,./models_mobilenet/mobilenet_01-256_best.pth
7,0.5322315840964105,81.2475,1.5579215824604034,61.68,36.3,90.7,60.75,14.393515586853027,3.4986917972564697,./models_mobilenet/mobilenet_01-256_best.pth
8,0.44777738991057037,84.1225,1.264999395608902,66.39,35.4,86.5,68.25,14.521393299102783,3.780613899230957,./models_mobilenet/mobilenet_01-256_best.pth
9,0.3604306317628569,87.36,1.2896774344146251,65.96,33.0,88.5,68.7,14.406652212142944,3.5184366703033447,./models_mobilenet/mobilenet_01-256_best.pth
10,0.3109738764109885,89.0225,1.3805971056222917,67.41,36.9,92.1,68.19999999999999,14.374088525772095,3.2899327278137207,./models_mobilenet/mobilenet_01-256_best.pth
11,0.25528293629740456,91.0675,1.4978067573159932,67.15,41.6,93.4,67.69999999999999,14.51730489730835,3.4407596588134766,./models_mobilenet/mobilenet_01-256_best.pth
12,0.2096151337502109,92.56,1.3186268970370292,69.63,39.4,85.6,72.2,14.343063116073608,3.505199909210205,./models_mobilenet/mobilenet_01-256_best.pth
13,0.17281544906128743,93.8725,1.4449457176029683,68.95,38.6,86.8,70.9,14.354512214660645,3.4065113067626953,./models_mobilenet/mobilenet_01-256_best.pth
14,0.1589338779449463,94.4275,1.4392237938940524,69.43,43.0,88.0,68.3,14.620620965957642,3.4815773963928223,./models_mobilenet/mobilenet_01-256_best.pth
15,0.12929834750522473,95.565,1.533629859983921,69.71,42.3,87.6,71.4,14.377137422561646,3.3881702423095703,./models_mobilenet/mobilenet_01-256_best.pth
16,0.12610678061558184,95.5875,1.5320358902215958,69.3,48.1,84.3,72.30000000000001,14.720780372619629,3.400907278060913,./models_mobilenet/mobilenet_01-256_best.pth
17,0.11107393432479755,96.1575,1.6024589836597443,69.17,44.4,86.7,77.6,14.440866470336914,3.5498950481414795,./models_mobilenet/mobilenet_01-256_best.pth
18,0.1125868956801618,96.1825,1.7041829153895378,67.87,57.2,87.3,62.95,14.377190828323364,3.5271120071411133,./models_mobilenet/mobilenet_01-256_best.pth
19,0.09653402223091596,96.6275,1.559688178449869,70.15,49.5,91.2,72.45,14.3784339427948,3.423409938812256,./models_mobilenet/mobilenet_01-256_best.pth
20,0.08071072565711987,97.265,1.6068568512797357,70.02,45.1,86.2,71.7,14.59721326828003,3.3219897747039795,./models_mobilenet/mobilenet_01-256_best.pth
