Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.7590994382206397,33.8575,2.3137067198753356,10.0,0.0,100.0,0.0,14.087161540985107,3.3605382442474365,./models_mobilenet/mobilenet_01-512_best.pth
2,1.3245544056349163,51.8375,2.3366058230400086,10.0,0.0,100.0,0.0,13.920943975448608,3.373182535171509,./models_mobilenet/mobilenet_01-512_best.pth
3,1.1228441105613225,59.71,2.392408609390259,10.0,0.0,100.0,0.0,13.884721040725708,3.376147508621216,./models_mobilenet/mobilenet_01-512_best.pth
4,0.9602032122732718,65.7,2.464127665758133,10.0,0.0,100.0,0.0,13.90068531036377,3.3492746353149414,./models_mobilenet/mobilenet_01-512_best.pth
5,0.8245955992348587,70.8525,2.531534618139267,10.0,0.0,100.0,0.0,14.07391905784607,3.3367068767547607,./models_mobilenet/mobilenet_01-512_best.pth
6,0.7035435279713401,75.21,2.5440886497497557,10.92,0.0,99.8,0.0,14.050132274627686,4.018881797790527,./models_mobilenet/mobilenet_01-512_best.pth
7,0.5975495093985449,78.7625,1.912974515557289,32.84,1.0,85.9,31.75,14.257257461547852,3.2808454036712646,./models_mobilenet/mobilenet_01-512_best.pth
8,0.5066875879523121,82.1325,1.4291222855448722,53.59,29.4,86.3,49.95,14.139176845550537,4.286313533782959,./models_mobilenet/mobilenet_01-512_best.pth
9,0.42224405951137783,85.0725,1.2815968304872514,62.29,44.9,84.0,65.1,14.159228563308716,3.416050434112549,./models_mobilenet/mobilenet_01-512_best.pth
10,0.37476828769792486,86.7225,1.6189268797636032,62.38,29.6,79.0,66.80000000000001,13.732841730117798,3.164532423019409,./models_mobilenet/mobilenet_01-512_best.pth
11,0.30941398102271406,88.9925,1.8886872291564942,60.9,29.1,82.2,63.599999999999994,13.768218755722046,3.3139383792877197,./models_mobilenet/mobilenet_01-512_best.pth
12,0.24880217977716954,91.2025,1.9700580924749374,60.23,32.0,83.9,62.65,13.82280683517456,3.1932971477508545,./models_mobilenet/mobilenet_01-512_best.pth
13,0.18629960678046262,93.4,2.3342905193567276,58.93,28.3,88.4,56.0,13.954526662826538,3.572993516921997,./models_mobilenet/mobilenet_01-512_best.pth
14,0.19445619232292416,93.1575,2.0492130726575852,62.82,26.8,83.7,67.9,13.771285057067871,3.2908003330230713,./models_mobilenet/mobilenet_01-512_best.pth
15,0.1454765956047215,94.835,2.1577132761478426,61.78,28.9,85.8,66.2,13.767923831939697,3.3254354000091553,./models_mobilenet/mobilenet_01-512_best.pth
16,0.1830910200936885,93.6525,2.064316010475159,63.22,35.4,80.9,64.75,13.795832872390747,3.2501885890960693,./models_mobilenet/mobilenet_01-512_best.pth
17,0.13947323596552957,95.14,2.0373378485441207,63.43,42.3,80.5,62.550000000000004,13.967213153839111,3.343116521835327,./models_mobilenet/mobilenet_01-512_best.pth
18,0.10939159965779208,96.185,2.208356460928917,63.08,42.3,85.5,64.65,13.738009929656982,3.7366819381713867,./models_mobilenet/mobilenet_01-512_best.pth
19,0.09416242396529717,96.9,2.06657492518425,64.97,43.0,82.4,67.15,13.801249504089355,3.376009702682495,./models_mobilenet/mobilenet_01-512_best.pth
20,0.09843708782256404,96.605,2.0908488392829896,63.94,39.9,88.5,64.1,13.780004978179932,3.219291925430298,./models_mobilenet/mobilenet_01-512_best.pth
