Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
23,0.6816074628949166,76.5175,0.5765480446858338,80.14,55.4,93.6,81.55000000000001,100.82023620605469,10.015416860580444,0.0005,./models_mobilenet/mobilenet_01-do-0.5_best.pth
24,0.6527717370271683,77.235,0.5925214785856371,79.61,63.4,92.6,80.7,100.30214285850525,9.732354640960693,0.0005,./models_mobilenet/mobilenet_01-do-0.5_best.pth
25,0.6176017298102379,78.2575,0.5421397818234591,81.35,53.7,92.0,84.65,101.7310860157013,9.60279893875122,0.0005,./models_mobilenet/mobilenet_01-do-0.5_best.pth
26,0.6207664929270744,78.205,0.6797927051854019,77.32,63.6,91.9,76.4,100.51205682754517,9.654779434204102,0.0005,./models_mobilenet/mobilenet_01-do-0.5_best.pth
27,0.6085265814542771,78.9125,0.8568542963637712,78.88,61.8,87.9,79.4,99.44418215751648,9.444190740585327,0.0005,./models_mobilenet/mobilenet_01-do-0.5_best.pth
28,0.6113906777501106,78.5175,0.6156299368511088,79.15,62.4,93.9,79.65,100.5442225933075,9.526910543441772,0.0005,./models_mobilenet/mobilenet_01-do-0.5_best.pth
29,0.5829281672716141,79.9125,0.5643755438419196,80.93,66.3,92.6,84.05,99.39500141143799,9.525639772415161,0.0005,./models_mobilenet/mobilenet_01-do-0.5_best.pth
30,0.5778951053261757,79.735,0.5548391238676188,81.08,65.8,91.5,83.35,99.20591330528259,10.154339075088501,0.0005,./models_mobilenet/mobilenet_01-do-0.5_best.pth
31,0.55618982629776,80.4825,0.6018716133714389,80.03,51.2,94.0,79.69999999999999,99.21482467651367,9.521913290023804,0.0005,./models_mobilenet/mobilenet_01-do-0.5_best.pth
32,0.497991570276022,82.4375,0.4918381096200107,83.52,64.1,94.1,86.9,100.30788087844849,9.935551166534424,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
33,0.4687801873505115,83.5975,0.5030622421496045,83.22,66.1,93.2,84.7,100.93262314796448,9.434952020645142,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
34,0.4523420909523964,83.975,0.4970135146859117,83.35,61.3,93.4,85.7,99.69523906707764,9.43958592414856,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
35,0.44386001255512236,84.4325,0.49265439519152854,83.73,62.6,93.6,84.6,100.5981752872467,9.945497989654541,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
36,0.43015282341241834,84.925,0.48329399518680555,84.07,62.8,93.5,87.30000000000001,101.002032995224,9.951984167098999,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
37,0.41931584015488627,85.265,0.4735619930019334,84.18,69.8,93.0,84.95,100.42093586921692,9.527009725570679,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
38,0.40757608701586723,85.805,0.48868422391422733,83.87,64.4,93.1,86.05000000000001,100.82163143157959,9.673131942749023,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
39,0.4017764908373356,86.0175,0.4780176490955888,84.45,65.3,94.5,87.6,101.29081225395203,9.59889030456543,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
40,0.39052683093249796,86.0775,0.4855322491975662,84.18,63.4,94.2,87.05,99.96257519721985,9.475944995880127,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
41,0.3790608188867569,86.5375,0.4889286746577428,84.35,63.2,92.6,88.55000000000001,100.20598292350769,9.688586711883545,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
42,0.3762288878530264,86.5425,0.5008549594555419,83.96,72.6,92.2,85.75,105.53501725196838,10.438636302947998,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
43,0.3700168944865465,87.06,0.48839659229539834,84.43,65.3,93.0,86.75,102.20505738258362,9.777697563171387,0.00025,./models_mobilenet/mobilenet_01-do-0.5_best.pth
44,0.33872988539934157,88.0875,0.47401219246665033,85.02,66.9,93.6,86.75,97.59399032592773,9.909412145614624,0.000125,./models_mobilenet/mobilenet_01-do-0.5_best.pth
45,0.3193539977937937,88.76,0.4873355472811495,84.95,66.2,94.1,87.65,98.75655841827393,9.511064529418945,0.000125,./models_mobilenet/mobilenet_01-do-0.5_best.pth
46,0.31843040826618674,88.92,0.4925513865720754,84.78,70.6,94.0,86.0,99.67547249794006,9.70361590385437,0.000125,./models_mobilenet/mobilenet_01-do-0.5_best.pth
47,0.31039005772173406,88.9725,0.48999444517893154,84.82,67.1,94.1,87.55000000000001,99.12039017677307,10.032552242279053,0.000125,./models_mobilenet/mobilenet_01-do-0.5_best.pth
48,0.30066357111930847,89.315,0.49003842886025534,84.94,65.9,93.3,85.85,98.94140720367432,9.99201250076294,0.000125,./models_mobilenet/mobilenet_01-do-0.5_best.pth
49,0.3040836946696043,89.16,0.48842252325861696,84.89,65.4,93.3,86.6,99.34672927856445,9.918163776397705,0.000125,./models_mobilenet/mobilenet_01-do-0.5_best.pth
50,0.2876188407987356,89.7325,0.4851214264157993,85.17,70.2,94.3,86.15,100.99488186836243,9.661454677581787,6.25e-05,./models_mobilenet/mobilenet_01-do-0.5_best.pth
