Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.6419815557003021,39.3325,1.642386026847096,45.15,8.3,81.4,43.45,56.97295665740967,8.113680601119995,./models_mobilenet/mobilenet_01-32_best.pth
2,1.2816710742473603,54.2425,1.269675830111336,55.52,10.1,77.3,60.55,56.96983885765076,8.222595930099487,./models_mobilenet/mobilenet_01-32_best.pth
3,1.0664855162143707,62.3375,1.2702658344000672,56.27,23.2,85.9,56.45,56.452752351760864,8.107283115386963,./models_mobilenet/mobilenet_01-32_best.pth
4,0.925454898238182,67.545,0.9050273906213407,68.52,37.0,83.7,72.95,57.10761475563049,8.021841764450073,./models_mobilenet/mobilenet_01-32_best.pth
5,0.9167389555931091,67.7925,0.7922990849604622,72.14,46.0,86.7,75.1,56.76217603683472,8.140719413757324,./models_mobilenet/mobilenet_01-32_best.pth
6,0.7897631296396256,72.49,0.9099778321128302,68.33,48.4,86.4,69.95,56.622957706451416,8.106258153915405,./models_mobilenet/mobilenet_01-32_best.pth
7,0.7233775271654129,74.86,0.7850381305899483,72.83,55.4,86.5,74.05000000000001,57.00280785560608,8.539397954940796,./models_mobilenet/mobilenet_01-32_best.pth
8,0.6646365002632141,76.755,0.932160539796558,68.1,47.1,86.2,66.85,56.23826456069946,8.53471827507019,./models_mobilenet/mobilenet_01-32_best.pth
9,0.6241575481653213,78.2725,0.763554308545618,73.57,59.9,89.3,71.5,55.74183487892151,8.093054056167603,./models_mobilenet/mobilenet_01-32_best.pth
10,0.5643955110311508,80.3725,0.8063301782781324,73.88,53.7,91.9,79.35,56.91203022003174,8.45820689201355,./models_mobilenet/mobilenet_01-32_best.pth
11,0.5087502666711807,82.0225,0.6922044822285636,76.39,62.5,92.4,79.8,57.25856685638428,9.70851445198059,./models_mobilenet/mobilenet_01-32_best.pth
12,0.4768227712780237,83.3425,0.7333264023172684,76.14,41.8,92.6,78.4,57.325480699539185,7.9642298221588135,./models_mobilenet/mobilenet_01-32_best.pth
13,0.4185301020920277,85.4225,0.8129636866513628,74.49,53.4,91.3,79.75,57.03007435798645,8.279585838317871,./models_mobilenet/mobilenet_01-32_best.pth
14,0.37409872821271417,87.025,0.7354350720231716,76.93,49.4,91.6,79.55,56.49061870574951,7.910687208175659,./models_mobilenet/mobilenet_01-32_best.pth
15,0.33862529685795306,87.9975,0.8025951643649953,75.8,58.7,88.6,74.85,56.83950424194336,8.136758804321289,./models_mobilenet/mobilenet_01-32_best.pth
16,0.310662258695066,89.135,0.9656736484160439,70.76,43.2,84.1,74.55,56.63399815559387,8.185920715332031,./models_mobilenet/mobilenet_01-32_best.pth
17,0.3513562161654234,87.55,0.7770805063124854,76.08,53.1,91.8,79.05,57.537501096725464,8.586469411849976,./models_mobilenet/mobilenet_01-32_best.pth
18,0.2675314903065562,90.58,0.7937767400901717,76.89,54.5,94.2,77.80000000000001,56.980493783950806,8.179916620254517,./models_mobilenet/mobilenet_01-32_best.pth
19,0.256380914580822,90.9925,0.7584803175692931,77.75,57.6,89.8,80.19999999999999,56.883453607559204,8.423341035842896,./models_mobilenet/mobilenet_01-32_best.pth
20,0.2769732814073563,90.3725,0.7665388899730345,78.26,59.2,91.6,80.7,56.70588970184326,8.390443801879883,./models_mobilenet/mobilenet_01-32_best.pth
