Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
1,1.8515590893745422,30.535,1.8659087000563503,39.62,16.7,60.3,45.4,100.58487129211426,9.35588026046753,0.0005,./models_mobilenet/mobilenet_01-do-0.2_best.pth
2,1.5165501058578492,44.91,1.3080229361217244,52.8,29.5,74.5,58.25,99.39777374267578,9.439536571502686,0.0005,./models_mobilenet/mobilenet_01-do-0.2_best.pth
3,1.3782457253456115,50.37,1.118515870441644,59.41,20.6,76.3,63.0,100.84342885017395,9.4489004611969,0.0005,./models_mobilenet/mobilenet_01-do-0.2_best.pth
4,1.284513143157959,53.865,1.2321031822944983,58.2,27.4,81.5,67.45,100.36269974708557,9.47435736656189,0.0005,./models_mobilenet/mobilenet_01-do-0.2_best.pth
5,1.2354382591724395,56.1425,1.0259918292014363,63.85,41.6,87.4,66.25,101.09066820144653,9.757152080535889,0.0005,./models_mobilenet/mobilenet_01-do-0.2_best.pth
6,1.1721871633529664,58.4075,0.9556993971617458,66.04,44.2,86.5,67.05000000000001,98.89233994483948,9.83573031425476,0.0005,./models_mobilenet/mobilenet_01-do-0.2_best.pth
7,1.1023855129241944,61.2,0.9056213054889307,67.91,36.2,85.6,71.8,99.57831859588623,9.423655033111572,0.0005,./models_mobilenet/mobilenet_01-do-0.2_best.pth
8,1.0462213826179505,62.93,0.9045380949497984,67.44,44.6,89.3,65.6,100.51549196243286,11.174573183059692,0.0005,./models_mobilenet/mobilenet_01-do-0.2_best.pth
9,0.9993677258014679,64.795,0.8533125065576536,70.2,46.9,84.0,73.0,108.14926481246948,10.218955755233765,0.0005,./models_mobilenet/mobilenet_01-do-0.2_best.pth
10,0.9578196477413178,66.42,0.8215207330906353,71.28,54.9,92.0,71.9,106.44263672828674,10.381560802459717,0.0005,./models_mobilenet/mobilenet_01-do-0.2_best.pth
