Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.9228270023683958,27.7675,1.8395678341388702,34.62,9.6,53.8,36.45,21.833587169647217,4.788819313049316,./models_efficientnet/efficientnet_01512_best.pth
2,1.4177709938604621,47.7875,1.402087739109993,49.97,22.1,80.2,48.099999999999994,21.380099773406982,4.636904239654541,./models_efficientnet/efficientnet_01512_best.pth
3,1.1843266124966778,57.0975,1.173824080824852,56.91,40.9,81.1,56.9,21.44359588623047,5.018225908279419,./models_efficientnet/efficientnet_01512_best.pth
4,1.0055267290224004,63.8525,1.0673491448163985,61.76,31.7,80.0,64.35,21.556100130081177,4.556480884552002,./models_efficientnet/efficientnet_01512_best.pth
5,0.863115720356567,69.2775,0.995920068025589,65.03,38.6,81.1,66.55000000000001,21.511886835098267,4.443922758102417,./models_efficientnet/efficientnet_01512_best.pth
6,0.7399297711215441,74.2925,1.0005207732319832,66.19,43.5,89.1,68.25,21.486061573028564,4.417841911315918,./models_efficientnet/efficientnet_01512_best.pth
7,0.650704800328122,77.0025,0.9837876379489898,66.72,49.0,82.5,66.15,21.690279722213745,4.6145179271698,./models_efficientnet/efficientnet_01512_best.pth
8,0.5564423656161828,80.39,0.9818910270929336,68.15,40.8,78.7,74.3,21.581563472747803,4.532292604446411,./models_efficientnet/efficientnet_01512_best.pth
9,0.46578168529498426,83.6075,0.9816526889801025,68.39,41.5,87.9,71.65,21.52786612510681,4.402461767196655,./models_efficientnet/efficientnet_01512_best.pth
10,0.4054704236833355,85.9125,1.0440573066473007,68.17,42.6,84.8,70.25,21.61896777153015,4.638497352600098,./models_efficientnet/efficientnet_01512_best.pth
11,0.3720272681381129,86.8975,1.0412762731313705,69.39,52.1,84.9,71.3,21.393495798110962,4.572722911834717,./models_efficientnet/efficientnet_01512_best.pth
12,0.30266624915448925,89.505,1.1051141157746316,69.0,49.5,87.4,70.6,21.707131147384644,4.553333282470703,./models_efficientnet/efficientnet_01512_best.pth
13,0.27184828851796405,90.5175,1.0994137167930602,70.4,54.4,88.9,68.69999999999999,21.409857273101807,4.615611791610718,./models_efficientnet/efficientnet_01512_best.pth
14,0.21552558337585837,92.4,1.238616444170475,69.75,52.5,86.4,70.45,21.471373558044434,4.845926761627197,./models_efficientnet/efficientnet_01512_best.pth
15,0.23832625263853918,91.685,1.152269408106804,70.73,51.5,82.5,73.75,21.372501611709595,4.515362024307251,./models_efficientnet/efficientnet_01512_best.pth
16,0.21327605947286268,92.8925,1.1648504346609116,71.16,53.0,81.6,73.75,21.502508401870728,4.593287467956543,./models_efficientnet/efficientnet_01512_best.pth
17,0.18087804562683346,93.5725,1.2711861103773117,70.71,54.2,87.3,71.4,21.60923957824707,4.5322535037994385,./models_efficientnet/efficientnet_01512_best.pth
18,0.16886100965210155,94.035,1.2645550519227982,70.88,50.6,81.6,74.6,21.525338411331177,4.479049205780029,./models_efficientnet/efficientnet_01512_best.pth
19,0.12804167048086093,95.5725,1.2769539147615432,71.55,54.2,86.8,72.4,21.424503803253174,4.489706993103027,./models_efficientnet/efficientnet_01512_best.pth
20,0.14172363432147836,95.08,1.2569396138191222,71.71,55.2,83.0,77.1,21.53861355781555,4.554509401321411,./models_efficientnet/efficientnet_01512_best.pth
