Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,2.0495333433151246,22.6975,2.3648795247077943,10.0,0.0,100.0,0.0,23.643467903137207,4.357290267944336,./models_efficientnet/efficientnet_01_best.pth
2,1.612209790945053,39.9175,1.7768700957298278,38.61,20.9,48.5,40.45,23.098551034927368,4.36567234992981,./models_efficientnet/efficientnet_01_best.pth
3,1.370500746369362,50.13,1.3485616385936736,51.17,31.9,72.0,51.9,23.052616357803345,4.387800693511963,./models_efficientnet/efficientnet_01_best.pth
4,1.1722235351800918,57.8375,1.240107423067093,55.1,20.1,69.4,62.15,23.468495845794678,4.310606241226196,./models_efficientnet/efficientnet_01_best.pth
5,1.0382852301001548,62.595,1.2114449977874755,57.91,30.9,79.2,62.65,23.415513277053833,4.130764722824097,./models_efficientnet/efficientnet_01_best.pth
6,0.9291158750653267,66.9675,1.086294823884964,62.12,37.6,76.8,66.85,23.25563144683838,4.279935359954834,./models_efficientnet/efficientnet_01_best.pth
7,0.8483026966452598,70.2475,1.1878059089183808,60.31,31.3,82.2,64.85,23.487605333328247,4.4259583950042725,./models_efficientnet/efficientnet_01_best.pth
8,0.74455496519804,73.785,1.1246225714683533,62.47,29.3,82.7,70.25,23.133808612823486,4.240135908126831,./models_efficientnet/efficientnet_01_best.pth
9,0.6629474580287933,76.67,1.0704610645771027,64.66,47.0,85.3,64.6,23.032719612121582,4.1353068351745605,./models_efficientnet/efficientnet_01_best.pth
10,0.5582884587347507,80.58,1.2555303901433945,62.07,36.8,88.3,60.05,23.268010139465332,4.268964767456055,./models_efficientnet/efficientnet_01_best.pth
11,0.6033236667513847,78.75,1.1179405093193053,65.7,45.6,78.0,69.1,22.95602822303772,4.413568496704102,./models_efficientnet/efficientnet_01_best.pth
12,0.5477649167180061,80.96,1.1335771918296813,65.14,50.8,80.3,68.15,23.309756755828857,4.376558780670166,./models_efficientnet/efficientnet_01_best.pth
13,0.49356991425156593,82.7775,1.1068697988986969,67.07,48.0,83.0,64.4,23.10579538345337,4.128309011459351,./models_efficientnet/efficientnet_01_best.pth
14,0.38878880366683005,86.7525,1.2488908469676971,66.54,47.7,86.3,66.6,23.139416933059692,4.326691627502441,./models_efficientnet/efficientnet_01_best.pth
15,0.38234744444489477,86.7125,1.2945599794387816,66.65,44.8,81.7,67.30000000000001,23.07504177093506,5.133886098861694,./models_efficientnet/efficientnet_01_best.pth
16,0.3998894065618515,86.025,1.2293375909328461,66.29,43.0,82.6,66.1,23.043063163757324,4.691020250320435,./models_efficientnet/efficientnet_01_best.pth
17,0.35008839070796965,87.7925,1.2088915407657623,67.44,51.6,80.1,71.75,23.411805391311646,4.745775938034058,./models_efficientnet/efficientnet_01_best.pth
18,0.2751483809202909,90.365,1.2685503542423249,67.69,49.0,81.3,71.15,23.25344681739807,4.393733978271484,./models_efficientnet/efficientnet_01_best.pth
19,0.23191872760653495,92.1875,1.434483951330185,66.74,27.7,83.0,70.25,23.469852924346924,4.403656244277954,./models_efficientnet/efficientnet_01_best.pth
20,0.3092671610414982,89.095,1.295126336812973,67.46,40.4,82.7,69.45,23.06715226173401,4.235863924026489,./models_efficientnet/efficientnet_01_best.pth
