Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.719326052427292,35.715,1.332191537475586,51.4,26.9,68.1,55.25,126.78957152366638,13.511864423751831,./models_efficientnet/efficientnet_0116_best.pth
2,1.3015555710554123,53.4625,1.0956484486103057,61.75,30.7,77.4,68.55000000000001,127.03486490249634,13.621757507324219,./models_efficientnet/efficientnet_0116_best.pth
3,1.1107518664002418,61.4,0.9228703115284443,68.63,44.3,85.7,71.15,127.7063627243042,13.541947603225708,./models_efficientnet/efficientnet_0116_best.pth
4,1.0467864862799645,63.6675,1.0260620596170424,63.95,38.0,81.4,65.95,129.60725092887878,17.230947494506836,./models_efficientnet/efficientnet_0116_best.pth
5,0.9498226745247841,67.2525,0.802093716609478,72.07,48.9,88.1,72.15,127.86006212234497,13.811758995056152,./models_efficientnet/efficientnet_0116_best.pth
6,0.8345072018444538,71.335,0.7746419329345227,72.99,50.0,86.9,78.19999999999999,126.78628277778625,13.59113073348999,./models_efficientnet/efficientnet_0116_best.pth
7,0.8557064814925194,70.75,0.7352736264944076,74.81,56.3,89.6,79.05000000000001,127.47694206237793,14.278634786605835,./models_efficientnet/efficientnet_0116_best.pth
8,0.7383913277298212,74.835,0.7058559141784906,75.95,52.8,87.2,78.80000000000001,126.65520548820496,13.867188692092896,./models_efficientnet/efficientnet_0116_best.pth
9,0.6440560729205609,78.005,0.6154091721266508,78.19,61.1,88.6,79.45,126.89002704620361,13.537060022354126,./models_efficientnet/efficientnet_0116_best.pth
10,0.5895438503950834,79.8125,0.6352437442634254,78.46,54.0,90.5,81.3,127.03298687934875,13.48711609840393,./models_efficientnet/efficientnet_0116_best.pth
11,0.5273284619629383,82.0675,0.6115308573827147,79.09,59.1,90.5,83.15,127.2791850566864,13.48853611946106,./models_efficientnet/efficientnet_0116_best.pth
12,0.46600601357594135,83.805,0.6459053879555314,78.55,52.5,91.0,81.6,127.06226348876953,13.615023136138916,./models_efficientnet/efficientnet_0116_best.pth
13,0.425033917670697,85.53,0.6569487140208483,78.36,54.8,93.9,82.2,127.40647602081299,13.755354881286621,./models_efficientnet/efficientnet_0116_best.pth
14,0.38999594971053303,86.6375,0.6708026049882173,78.9,59.7,91.6,81.55,127.42401075363159,13.548910856246948,./models_efficientnet/efficientnet_0116_best.pth
15,0.3430422273118049,88.1225,0.5913721590526402,80.51,65.2,92.8,81.85,127.46520447731018,13.516764402389526,./models_efficientnet/efficientnet_0116_best.pth
16,0.31060246472544967,89.32,0.6234633164837956,80.74,65.9,92.5,80.8,127.33259701728821,13.959681272506714,./models_efficientnet/efficientnet_0116_best.pth
17,0.28265706484429537,90.3575,0.6170900404565036,80.93,66.3,92.1,83.3,127.82042741775513,13.528563737869263,./models_efficientnet/efficientnet_0116_best.pth
18,0.26787526822201907,90.8425,0.6060135687455535,81.11,71.7,92.0,82.0,127.36451649665833,13.498408555984497,./models_efficientnet/efficientnet_0116_best.pth
19,0.23375425649918616,91.8825,0.7029285163767636,78.95,61.2,91.7,82.1,127.49540257453918,14.265244007110596,./models_efficientnet/efficientnet_0116_best.pth
20,0.21926584617411718,92.545,0.6502093654818832,81.11,68.1,90.9,81.8,127.41728901863098,13.623898029327393,./models_efficientnet/efficientnet_0116_best.pth
