Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.965587435722351,26.23,1.5438556817773812,42.4,3.7,71.0,47.349999999999994,103.19395184516907,9.136817216873169,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
2,1.571331346988678,42.66,1.3435847782098447,51.68,23.0,76.4,56.25,103.12895488739014,9.276098012924194,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
3,1.3567201942443847,51.4975,1.108295929127227,61.02,33.1,81.9,62.85,103.56463313102722,9.327465772628784,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
4,1.1890627611160278,58.29,0.911090827883242,68.24,42.6,82.7,69.55000000000001,102.72081279754639,8.869546175003052,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
5,1.0798544856071473,62.1925,0.8292189145240539,71.04,46.0,87.1,74.6,103.41454935073853,9.219780921936035,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
6,0.9929597432374955,65.49,0.8658798124653082,70.73,51.3,87.3,70.15,104.56076216697693,9.26032304763794,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
7,0.936163731956482,67.7475,0.7410775493271053,74.13,51.0,89.1,78.85,103.53075885772705,8.974609613418579,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
8,0.8674683717012406,70.19,0.6698771213856749,76.96,61.4,90.5,77.9,102.66869783401489,9.126703262329102,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
9,0.8312250578165055,71.345,0.6582238512536207,77.13,53.3,90.6,78.9,103.28503918647766,9.065125942230225,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
10,0.7977682202100754,72.4975,0.6178128718615721,78.42,58.6,89.9,78.05,103.46010160446167,9.427584648132324,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
11,0.7496457796812057,73.9975,0.5974148353591514,78.92,58.6,90.2,81.05000000000001,103.50103998184204,9.47510290145874,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
12,0.719826339495182,74.9925,0.5739736731488484,80.17,57.9,90.1,83.15,103.31463837623596,9.013072967529297,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
13,0.6974691495895385,75.79,0.5765687145602209,80.19,63.2,92.8,82.6,103.11324906349182,8.783443689346313,./models_efficientnet/efficientnet_01_randomerase_0.0005_best.pth
