Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
19,0.566815988445282,80.3225,0.6379632213221381,80.16,67.0,89.5,83.85,84.30480217933655,6.832657098770142,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
20,0.5577840882897377,80.6175,0.6436389725619611,80.83,67.1,92.1,82.7,84.8449010848999,6.672876596450806,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
21,0.5434979645133019,81.18,0.5024769619797556,82.66,68.3,91.9,84.0,84.44409799575806,7.098822593688965,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
22,0.5281006089568138,81.5525,0.5038063087866614,82.98,61.1,93.7,86.15,84.4005753993988,6.553258657455444,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
23,0.5121081426739693,82.17,0.48204424195348644,83.05,64.1,91.3,86.25,84.45571660995483,6.625625133514404,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
24,0.498198926281929,82.775,0.45426033670231464,84.25,68.1,94.3,85.95,83.8183045387268,6.632740259170532,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
25,0.49281511137485506,82.8325,0.487173186871,83.29,54.1,93.1,86.6,84.19404292106628,6.75901460647583,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
26,0.47135456663370134,83.4925,0.4629531849128084,84.32,67.7,94.9,85.35,83.59424233436584,6.600749731063843,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
27,0.4741495035171509,83.5625,0.4553553213874182,84.76,71.5,94.5,86.6,83.6805408000946,6.556081295013428,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
28,0.45318451331853865,84.15,0.4672899615114775,84.11,66.2,93.6,86.65,83.46517586708069,6.5814337730407715,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
29,0.44930934984087945,84.415,0.43763267704116077,85.11,71.2,93.9,87.45,83.679936170578,6.667998552322388,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
30,0.43886963517069816,84.6825,0.46552091603652357,84.28,68.7,93.2,86.5,83.65803408622742,6.542053461074829,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
31,0.43308367597460745,85.015,0.4393623220368315,85.13,62.8,94.5,86.69999999999999,83.52273964881897,7.53801703453064,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
32,0.4222617776095867,85.255,0.4441352857696339,85.19,69.2,95.3,85.5,85.26562237739563,6.6383771896362305,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
33,0.40974253443479536,85.7,0.4675781750521911,84.32,72.0,93.8,86.9,85.08516883850098,6.583388328552246,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
34,0.4013334031879902,85.8175,0.4392142328508079,85.36,73.0,94.0,86.44999999999999,84.10194206237793,6.619125843048096,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
35,0.40181766501665117,85.925,0.4360765561122245,85.46,70.7,94.2,87.25,84.19990754127502,6.684844017028809,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
36,0.38614353281855585,86.5775,0.4579688630084665,85.08,64.5,95.0,87.9,83.74357223510742,6.880557537078857,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
37,0.3804192547619343,86.6975,0.4391588075741078,85.51,69.5,93.7,88.55,84.06320929527283,6.704395771026611,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
38,0.36753479125201705,87.1625,0.47611516658157205,84.76,68.1,92.4,87.1,84.12205672264099,7.0854527950286865,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
39,0.36772208848893645,87.1775,0.4359508368347328,85.38,62.5,93.9,86.45,84.32247853279114,6.7264404296875,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
40,0.35839410716295245,87.4825,0.4182188661959463,86.06,69.1,95.0,86.7,84.02870464324951,6.693354368209839,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
41,0.35203212012946605,87.66,0.42575843067179187,85.58,67.5,95.4,86.5,84.36297416687012,6.635343313217163,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
42,0.3499416368603706,87.5525,0.4519687606402622,85.02,72.2,95.4,85.4,84.79221224784851,6.639602422714233,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
43,0.3405639429241419,88.0775,0.42249703343463735,86.37,72.5,94.6,88.9,84.21487617492676,6.603905200958252,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
44,0.3336121672123671,88.235,0.4698450275780127,85.81,65.7,94.6,88.4,84.48730850219727,6.575578212738037,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
45,0.3312274071544409,88.43,0.42898440819543104,86.59,71.0,95.2,88.4,84.3282516002655,6.600053548812866,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
46,0.32205162108242513,88.675,0.413009225494993,86.67,73.2,95.0,88.5,84.39610362052917,6.53082013130188,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
47,0.31938268266916275,88.78,0.4348603588924669,85.97,71.5,94.9,86.25,84.47544431686401,7.424957752227783,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
48,0.3159654691517353,88.91,0.424516247775846,86.19,70.5,94.6,87.1,85.17730689048767,6.74915885925293,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
49,0.3080235798567533,89.4175,0.4298144946404444,85.86,73.1,94.3,86.55,84.5301558971405,6.900390625,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
50,0.3001266623809934,89.5925,0.4246290869361456,86.74,71.8,96.4,89.2,82.96545505523682,6.607500791549683,0.0005,./models_efficientnet/efficientnet_02-0.3_best.pth
