Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.6620242129325866,38.7225,1.25977366648543,54.74,32.5,74.9,55.15,67.81416964530945,8.874327659606934,./models_efficientnet/efficientnet_0132_best.pth
2,1.2262534856796266,56.325,1.0605571556586426,62.55,25.8,81.6,70.6,67.84371137619019,8.796250343322754,./models_efficientnet/efficientnet_0132_best.pth
3,1.020330177259445,64.5075,0.8333915406808304,70.47,43.5,87.7,69.8,68.22299003601074,9.26038408279419,./models_efficientnet/efficientnet_0132_best.pth
4,0.909134016752243,68.4,0.8422367795111653,70.26,39.8,87.4,71.30000000000001,68.32398796081543,9.175994157791138,./models_efficientnet/efficientnet_0132_best.pth
5,0.7890126456260681,72.4725,0.6984155572022492,75.75,56.8,89.6,78.44999999999999,67.93905401229858,9.068030595779419,./models_efficientnet/efficientnet_0132_best.pth
6,0.6557203425765038,77.3775,0.6752932118341184,76.56,47.4,90.1,79.95,68.08166360855103,8.895036697387695,./models_efficientnet/efficientnet_0132_best.pth
7,0.6052732841134071,79.0425,0.6595417870262179,77.47,60.1,90.4,80.15,68.08407878875732,8.839676856994629,./models_efficientnet/efficientnet_0132_best.pth
8,0.528344917011261,81.81,0.5943216333350244,79.54,64.3,91.4,80.35,67.97574472427368,8.97889494895935,./models_efficientnet/efficientnet_0132_best.pth
9,0.45496064203381537,84.3325,0.6190181503447291,79.27,61.5,90.0,83.65,67.75446939468384,9.33180046081543,./models_efficientnet/efficientnet_0132_best.pth
10,0.3955389006793499,86.255,0.6153154326216005,79.37,69.1,92.1,78.4,68.19531583786011,8.856285572052002,./models_efficientnet/efficientnet_0132_best.pth
11,0.3495099820584059,87.9175,0.6276672952168714,79.84,65.6,93.1,80.05,68.12590980529785,8.899792194366455,./models_efficientnet/efficientnet_0132_best.pth
12,0.313479969727993,89.165,0.6274235551290143,79.75,61.8,91.7,82.65,68.27581787109375,8.885501384735107,./models_efficientnet/efficientnet_0132_best.pth
13,0.26987528126984833,90.6025,0.6389699942453172,79.99,68.1,93.2,79.65,67.96626496315002,9.205767154693604,./models_efficientnet/efficientnet_0132_best.pth
14,0.25403063708245754,91.095,0.6329460568880787,80.22,61.6,91.4,79.75,68.06798696517944,8.706073760986328,./models_efficientnet/efficientnet_0132_best.pth
15,0.21096004444658756,92.6375,0.6572504809167915,80.23,68.0,91.3,80.55,68.03960585594177,8.8045334815979,./models_efficientnet/efficientnet_0132_best.pth
16,0.20084000081345438,93.0475,0.6244381574657969,81.73,63.5,92.2,83.6,68.02731108665466,8.886245727539062,./models_efficientnet/efficientnet_0132_best.pth
17,0.17837864911705256,93.7975,0.6769782827494625,80.73,60.9,93.0,82.85,67.74613833427429,8.885718584060669,./models_efficientnet/efficientnet_0132_best.pth
18,0.163398232280463,94.4,0.7253210091749176,81.21,65.2,93.3,83.15,67.67276072502136,8.772887945175171,./models_efficientnet/efficientnet_0132_best.pth
19,0.1520165012948215,94.695,0.6796920014420351,81.45,69.9,91.6,82.15,68.28126215934753,8.893114805221558,./models_efficientnet/efficientnet_0132_best.pth
20,0.13708899052143098,95.16,0.7220873475794832,81.63,69.6,93.0,82.2,68.25533366203308,8.997758626937866,./models_efficientnet/efficientnet_0132_best.pth
