Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
23,0.3622920889377594,87.3475,0.33856256132329493,88.84,78.5,98.0,89.65,116.88063597679138,9.748424530029297,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
24,0.3507662990808487,87.8075,0.33415300461401143,88.89,73.9,95.9,89.94999999999999,118.94541525840759,10.650051832199097,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
25,0.3432489336669445,88.1075,0.32210878341402205,89.4,76.4,95.8,90.35,122.28810739517212,11.15857458114624,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
26,0.32721633011400697,88.64,0.34625202233340746,88.61,76.0,96.2,87.94999999999999,124.17010426521301,9.38990831375122,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
27,0.3198534913450479,88.8925,0.33301951989126855,89.15,77.8,96.6,89.05000000000001,116.60051774978638,9.626174688339233,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
28,0.31335198305547235,88.93,0.3276638868889703,89.16,73.4,95.5,91.1,117.34593510627747,10.062970161437988,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
29,0.3024549907118082,89.685,0.319634348193679,89.26,75.5,95.6,90.75,116.89427423477173,9.867908239364624,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
30,0.29466281427741053,89.665,0.3185817657188087,89.8,77.6,97.4,92.1,116.37939310073853,9.546032190322876,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
31,0.27760617531985043,90.235,0.3225160552487789,89.43,78.2,96.6,90.1,117.24533128738403,9.60832142829895,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
32,0.27268436666578055,90.475,0.31989383939397,89.89,76.5,97.3,90.7,116.5033028125763,9.767653226852417,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
33,0.2694237133592367,90.6325,0.31708607832624464,89.9,79.7,96.1,91.35,117.83907198905945,9.47451639175415,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
34,0.25955768953710795,90.8675,0.31709264037005913,89.75,77.0,96.8,90.75,117.41522002220154,9.44051718711853,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
35,0.258856770645082,90.76,0.3300545435940353,89.31,78.0,95.4,89.5,116.64088892936707,9.296808958053589,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
36,0.2500868072628975,91.3,0.3109778056617457,90.03,78.8,97.1,91.95,116.88822031021118,9.828471422195435,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
37,0.2431711158230901,91.5125,0.3172072667149476,89.57,78.7,96.2,92.15,116.5593159198761,9.841891765594482,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
38,0.23743916227817535,91.79,0.3092634197935974,90.21,78.5,97.5,91.5,117.76201033592224,9.619789838790894,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
39,0.22940202320367098,91.8425,0.3140961450108806,90.25,79.7,95.8,91.1,116.55680561065674,9.485419034957886,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
40,0.22462168829590082,91.9975,0.334711029252875,89.67,70.2,96.6,91.30000000000001,116.8963794708252,9.512104511260986,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
41,0.21624132515192032,92.4,0.3150415040345077,90.0,81.6,95.2,90.65,117.29590392112732,10.09230089187622,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
42,0.21654187228381633,92.4475,0.3249217482589069,89.82,79.8,95.7,91.80000000000001,116.86347126960754,10.142096996307373,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
43,0.2064774940997362,92.755,0.33226560011893636,89.92,74.1,96.1,91.4,117.11029553413391,10.165855646133423,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
44,0.20479986702352762,92.84,0.3139584611851377,90.38,79.8,96.7,92.15,116.90177059173584,10.310578346252441,0.0005,./models_efficientnet/efficientnet_03-0.5_best.pth
45,0.15460002743378282,94.565,0.3020651609026965,91.23,81.6,96.7,92.5,116.83846306800842,9.461887121200562,0.00025,./models_efficientnet/efficientnet_03-0.5_best.pth
46,0.14081644448563457,95.105,0.32302648352494684,90.49,76.3,97.4,91.19999999999999,115.04158616065979,9.687936782836914,0.00025,./models_efficientnet/efficientnet_03-0.5_best.pth
47,0.13303399734646082,95.3825,0.3425679233694336,90.44,71.1,97.0,91.85,114.42386436462402,9.329745769500732,0.00025,./models_efficientnet/efficientnet_03-0.5_best.pth
48,0.1342461414847523,95.2575,0.3437105421154569,90.61,72.6,96.8,91.2,114.19402956962585,9.107279777526855,0.00025,./models_efficientnet/efficientnet_03-0.5_best.pth
49,0.12167106603085995,95.795,0.3212110689071215,91.17,79.9,96.5,91.6,118.88779330253601,9.900057315826416,0.00025,./models_efficientnet/efficientnet_03-0.5_best.pth
50,0.12136037335954607,95.7175,0.3342007754366549,90.67,81.8,96.7,91.5,117.00751686096191,10.374812841415405,0.00025,./models_efficientnet/efficientnet_03-0.5_best.pth
51,0.11919724675752223,95.875,0.3474048011019988,90.7,75.6,96.6,92.05000000000001,117.6599657535553,10.188944578170776,0.00025,./models_efficientnet/efficientnet_03-0.5_best.pth
52,0.09643248734408989,96.73,0.31501164311681096,91.78,81.4,97.1,93.15,116.89895153045654,10.151878595352173,0.000125,./models_efficientnet/efficientnet_03-0.5_best.pth
53,0.08985540799815207,96.865,0.32053472695360036,91.49,80.1,97.3,93.65,116.55101895332336,10.163015127182007,0.000125,./models_efficientnet/efficientnet_03-0.5_best.pth
54,0.08811393615184351,96.9875,0.32592705460343385,91.2,80.3,97.3,92.65,117.59359240531921,10.128689289093018,0.000125,./models_efficientnet/efficientnet_03-0.5_best.pth
55,0.08614021163946017,97.12,0.3259087086978619,91.16,79.0,97.0,92.44999999999999,117.69988799095154,9.748071670532227,0.000125,./models_efficientnet/efficientnet_03-0.5_best.pth
56,0.08546700175181031,97.0475,0.31965007144606444,91.61,80.6,96.8,93.0,117.10144972801208,10.123520612716675,0.000125,./models_efficientnet/efficientnet_03-0.5_best.pth
57,0.08443372372505255,97.1,0.33215760119749055,91.44,80.9,96.9,92.45,116.91230773925781,9.998995542526245,0.000125,./models_efficientnet/efficientnet_03-0.5_best.pth
58,0.07290701564792544,97.4725,0.3157290941146693,91.77,80.7,97.1,92.6,117.51916432380676,9.558797836303711,6.25e-05,./models_efficientnet/efficientnet_03-0.5_best.pth
59,0.06881087019327096,97.5775,0.31917150809544004,91.72,79.1,96.6,93.4,117.63232803344727,9.900451898574829,6.25e-05,./models_efficientnet/efficientnet_03-0.5_best.pth
60,0.06529964544223621,97.7875,0.3327989680617469,91.78,80.4,97.6,92.75,117.52166080474854,9.658861875534058,6.25e-05,./models_efficientnet/efficientnet_03-0.5_best.pth
