Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Model Filename
1,1.6617058576583863,38.5875,1.4391285997287484,50.32,26.5,74.7,50.8,37.27119541168213,6.151883125305176,./models_efficientnet/efficientnet_0164_best.pth
2,1.1820660835266112,57.57,1.0071945329000995,64.22,49.2,81.5,63.75,37.188138246536255,6.251547336578369,./models_efficientnet/efficientnet_0164_best.pth
3,0.9659230193138123,66.12,1.0734468110048088,63.19,39.3,84.8,68.5,37.4767107963562,6.1552088260650635,./models_efficientnet/efficientnet_0164_best.pth
4,0.8192662965297699,70.98,0.8574886944643252,70.09,40.7,83.6,71.8,37.3810875415802,6.369033098220825,./models_efficientnet/efficientnet_0164_best.pth
5,0.7005027965068817,75.57,0.8029797732070753,72.23,53.4,83.8,77.35,37.4322669506073,6.410284757614136,./models_efficientnet/efficientnet_0164_best.pth
6,0.6101846487045288,78.8375,0.6850455987984967,76.68,58.2,89.9,81.2,37.86535429954529,6.2619616985321045,./models_efficientnet/efficientnet_0164_best.pth
7,0.5465101044178009,81.0625,0.6593820866505811,77.64,62.3,88.5,80.30000000000001,37.989614963531494,6.2844555377960205,./models_efficientnet/efficientnet_0164_best.pth
8,0.4638433235645294,83.8475,0.6896080270314672,76.69,65.0,92.6,75.5,38.34559988975525,6.332518815994263,./models_efficientnet/efficientnet_0164_best.pth
9,0.41356085057258607,85.5375,0.6735270872807048,77.97,55.6,89.0,82.30000000000001,37.80232334136963,6.210073947906494,./models_efficientnet/efficientnet_0164_best.pth
10,0.3582126021385193,87.61,0.6867287561392329,77.7,53.9,89.6,81.45,37.76432418823242,6.331679344177246,./models_efficientnet/efficientnet_0164_best.pth
11,0.3366682524561882,88.3325,1.6883899823875184,53.43,32.7,79.2,53.7,37.9774649143219,6.125689506530762,./models_efficientnet/efficientnet_0164_best.pth
12,0.40170932945013044,86.0425,0.7384908856100337,77.56,61.3,87.7,79.4,37.92328453063965,6.199151992797852,./models_efficientnet/efficientnet_0164_best.pth
13,0.24865010926127434,91.3175,0.7329368561885918,78.24,56.2,88.4,78.9,37.71727228164673,6.199881553649902,./models_efficientnet/efficientnet_0164_best.pth
14,0.20547492499947548,92.89,0.7733761390588086,78.75,60.7,89.7,80.9,37.93647217750549,6.317981004714966,./models_efficientnet/efficientnet_0164_best.pth
15,0.18763250160813333,93.5975,0.7838195731780332,78.36,59.1,92.6,80.25,37.81652283668518,6.172407627105713,./models_efficientnet/efficientnet_0164_best.pth
16,0.1659621336221695,94.2725,0.8838539526910539,77.36,54.8,92.1,77.65,37.81366419792175,6.199895143508911,./models_efficientnet/efficientnet_0164_best.pth
17,0.15149142083227635,94.7525,0.8426698092727145,78.26,56.9,89.1,81.7,37.72550439834595,6.165460586547852,./models_efficientnet/efficientnet_0164_best.pth
18,0.14503306721821427,94.93,0.9034302567552989,77.91,62.9,94.1,77.45,37.70476222038269,6.476149082183838,./models_efficientnet/efficientnet_0164_best.pth
19,0.13385229544341565,95.5475,0.8637962678482958,79.25,61.7,94.1,81.4,37.93503713607788,6.2399139404296875,./models_efficientnet/efficientnet_0164_best.pth
20,0.1347161751076579,95.295,0.897336794644784,78.35,55.7,89.0,80.85,38.18442463874817,6.245954275131226,./models_efficientnet/efficientnet_0164_best.pth
