Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Min Val Acc,Max Val Acc,Median Val Acc,Training Time (s),Validation Time (s),Learning Rate,Model Filename
29,0.4409507965445518,84.62,0.46441592028537115,84.21,67.5,94.8,85.30000000000001,111.16483664512634,9.968735456466675,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
30,0.42527778025865554,84.9275,0.4531278060511135,84.96,70.7,95.1,86.30000000000001,110.95011377334595,10.078258514404297,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
31,0.42175402252674105,85.3225,0.44327380371312747,85.39,71.6,93.7,84.5,111.15629076957703,10.060895681381226,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
32,0.4052513062566519,85.9325,0.4522968028990415,84.63,72.9,94.0,84.3,110.47961831092834,10.162224054336548,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
33,0.4000116454362869,86.1075,0.44781639227961983,85.52,64.9,94.4,86.95,111.43704724311829,10.343432426452637,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
34,0.3886105431973934,86.5375,0.45722838512401637,84.79,69.7,94.1,84.55000000000001,111.2012128829956,10.402769088745117,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
35,0.38229999292194844,86.6725,0.4375009799447541,85.32,73.2,95.1,85.3,111.21713542938232,10.314115047454834,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
36,0.3698026234537363,87.07,0.5146057769989434,84.09,70.7,94.0,86.0,112.80931448936462,10.27194094657898,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
37,0.364344462543726,87.2125,0.4375055912769022,85.21,67.1,95.3,85.55,112.10715508460999,10.119154691696167,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
38,0.35600045734345914,87.5725,0.45784881255666043,85.08,68.1,94.2,85.85,111.17172002792358,9.922605037689209,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
39,0.35381321325302123,87.5575,0.4405899384317878,85.73,69.0,94.5,88.65,110.61839389801025,9.94969129562378,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
40,0.34454414640665054,87.9,0.43444550611054933,85.7,69.6,95.7,86.15,112.02668929100037,9.608766317367554,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
41,0.3333490458667278,88.3325,0.4334584574777478,86.07,73.4,94.9,87.05,108.93566417694092,9.662127256393433,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
42,0.3301919691070914,88.5175,0.4274698872023973,85.83,70.3,94.0,87.15,112.17611145973206,10.217594385147095,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
43,0.33228761136829854,88.13,0.4560423893035767,84.84,63.9,94.5,87.25,110.80235290527344,10.283011674880981,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
44,0.3102850421100855,89.2075,0.44224728477044634,85.63,64.5,92.8,88.7,110.62639665603638,10.147710800170898,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
45,0.312591400000453,88.985,0.4295411977274254,85.99,74.8,92.6,88.30000000000001,111.43175458908081,9.932228565216064,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
46,0.30192404961884023,89.3475,0.4382537124967113,85.76,67.8,95.7,86.05000000000001,110.90769100189209,9.989147186279297,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
47,0.2963378252491355,89.6075,0.44445976835434525,85.86,66.9,93.9,88.95,111.337557554245,10.181408166885376,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
48,0.28508714201450347,89.9325,0.4330447710352762,86.21,67.9,95.4,89.25,112.03636956214905,9.42568850517273,0.0005,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
49,0.2374341771632433,91.6325,0.4361284762626877,86.95,73.5,95.7,88.85,112.1465311050415,9.969701290130615,0.00025,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
50,0.22623440801948308,92.0675,0.430459625703601,86.91,73.0,94.2,88.5,112.43922591209412,10.312299728393555,0.00025,./models_efficientnet/efficientnet_01_reducelr_0.0005_best.pth
